,Unnamed: 0,name,wk1_points,wk2_name,wk2_points,wk3_name,wk3_points,wk4_name,wk4_points,wk5_name,wk5_points,wk6_name,wk6_points,wk7_name,wk7_points,wk8_name,wk8_points,wk9_name,wk9_points,wk10_name,wk10_points,wk11_name,wk11_points,wk12_name,wk12_points,wk13_name,wk13_points,wk14_name,wk14_points,wk15_name,wk15_points,wk16_name,wk16_points,wk17_name,wk17_points
397,598,S.Richardson,0.0,M.Hilton,0.0,L.Treadwell,0.2,S.Williams,0.0,B.Celek,0.5,V.Davis,4.5,J.Thomas,5.8,M.Kendricks,0.0,D.Henry,9.6,J.Mixon,10.0,R.Ellison,0.7,D.Wise,0.0,P.Desir,0.0,R.Nunez-Roches,0.0,H.Smith,0.0,G.Johnson,0.0,D.Morris,0.0
398,730,X.Rhodes,0.0,V.Williams,0.0,A.Thielen,9.8,W.Woodyard,0.0,T.Burton,7.6,R.Grant,3.9,A.Fasano,8.5,B.Graham,0.0,D.Murray,4.1,B.LaFell,15.5,T.Rudolph,3.4,E.Lee,0.0,D.Fales,0.0,J.Houston,0.0,T.Johnson,0.0,C.Robertson,0.0,R.Armstrong,0.0
399,399,S.Williams,0.0,C.Keenum,6.68,K.Forbath,0.0,N.Palmer,0.0,A.Jeffery,3.1,T.Pryor,2.3,T.Fede,0.0,C.Beathard,10.68,D.Walker,7.1,J.Malone,0.6,E.Engram,0.9,M.Moore,9.5,J.Cutler,13.5,R.Ragland,0.0,X.Rhodes,0.0,S.Rankins,0.0,R.Thomas,0.0
400,406,C.Patterson,0.7,R.Quigley,0.0,R.Quigley,0.0,J.Casey,0.0,Z.Ertz,12.1,J.Reed,3.7,C.Parkey,0.0,C.Hyde,4.7,C.Davis,2.8,T.Kroft,0.4,A.Rosas,0.0,K.Drake,8.7,J.Grant,0.2,K.Pierre-Louis,0.0,E.Lamur,0.0,T.Davison,0.0,D.Thompson,0.0
401,215,I.Crowell,8.6,S.Diggs,3.1,H.Smith,0.0,C.Riley,0.0,N.Agholor,15.3,T.Williams,0.0,M.Haack,0.0,M.Breida,11.6,T.Taylor,-0.4,A.Green,17.5,B.Wing,0.0,D.Williams,5.199999999999999,K.Drake,20.1,D.Johnson,0.0,E.Kendricks,0.0,R.Bush,0.0,O.Vernon,0.0
402,52,D.Sorensen,0.0,C.Ham,6.1,A.Sendejo,0.0,C.Keenum,8.76,J.Elliott,0.0,D.Hopkins,0.0,J.Grant,0.0,K.Juszczyk,1.2,E.Decker,8.1,R.Bullock,0.0,D.Tomlinson,0.0,D.Parker,0.5,S.Perry,2.2,R.Parker,0.0,D.Hunter,0.0,M.Williams,0.0,C.Munson,0.0
403,30,C.West,8.5,D.Cook,6.4,T.Waynes,0.0,D.Cook,11.4,D.Jones,0.0,T.Way,0.0,K.Drake,0.0,P.Garcon,1.7,R.Matthews,13.0,K.Huber,0.0,D.Kennard,0.0,K.Stills,4.7,D.Parker,0.5,J.Jenkins,0.0,K.Brothers,0.0,V.Bell,0.0,B.Dixon,0.0
404,34,A.Wilson,3.7,J.McKinnon,2.5,J.Kearse,0.0,J.McKinnon,-2.0,K.Grugier-Hill,0.0,S.McGee,0.0,C.Wake,0.0,G.Kittle,2.2,R.Succop,0.0,A.Jones,0.0,D.Deayon,0.0,J.Landry,7.0,K.Stills,13.8,S.Nelson,0.0,B.Robison,0.0,H.Kikaha,0.0,R.Cockrell,0.0
405,764,B.Fowler,14.1,L.Murray,0.6,S.Stephen,0.0,L.Murray,2.9000000000000004,J.Mills,0.0,M.Nicholson,0.0,X.Howard,0.0,C.Hikutini,1.0,B.Kern,0.0,A.Billings,0.0,D.Harrison,0.0,J.Thomas,5.2,J.Landry,6.2,D.Carr,10.44,A.Barr,0.0,D.Onyemata,0.0,J.Pierre-Paul,0.0
406,463,T.Burton,0.0,K.Rudolph,4.5,A.Barr,0.0,S.Diggs,9.8,E.Qualls,0.0,M.Foster,0.0,A.Branch,0.0,T.Taylor,3.3,L.Ryan,0.0,M.Johnson,0.0,D.Rodgers-Cromarti,0.0,R.Jones,0.0,J.Thomas,8.0,M.Lynch,12.4,T.Waynes,0.0,K.Crawley,0.0,K.Sheppard,0.0
407,92,M.Pennel,0.0,J.Wright,0.9,D.Hunter,0.0,K.Rudolph,3.4,V.Curry,0.0,K.Fuller,0.0,C.Tankersley,0.0,G.Celek,2.4,B.Orakpo,0.0,G.Iloka,0.0,R.Cockrell,0.0,C.Parkey,0.0,A.Fasano,2.9,D.Washington,1.9,E.Griffen,0.0,P.Williams,0.0,K.Cousins,7.5200000000000005
408,705,K.Wynn,0.0,L.Treadwell,3.3,T.Johnson,0.0,B.Bell,1.2,C.Graham,0.0,Z.Brown,0.0,R.Maualuga,0.0,R.Gould,0.0,A.Johnson,0.0,R.Glasgow,0.0,C.Munson,0.0,M.Haack,0.0,C.Parkey,0.0,S.Roberts,2.4,T.Newman,0.0,M.Lattimore,0.0,J.Crowder,2.4
409,741,B.Coleman,1.3,A.Thielen,2.4000000000000004,L.Joseph,0.0,A.Thielen,3.9000000000000004,T.Jernigan,0.0,M.Ioannidis,0.0,N.Allen,0.0,B.Pinion,0.0,A.Williamson,0.0,C.Fejedelem,0.0,L.Collins,0.0,J.Grant,0.0,M.Haack,0.0,M.Crabtree,8.0,J.Kearse,0.0,C.Jordan,0.0,S.Perine,0.3
410,351,A.Hurns,4.2,K.Forbath,0.0,M.Alexander,0.0,K.Forbath,0.0,C.Long,0.0,Q.Dunbar,0.0,R.Jones,0.0,A.Witherspoon,0.0,K.Klug,0.0,V.Rey,0.0,A.Moss,0.0,T.McDonald,0.0,C.Allen,0.0,C.Walford,1.3,S.Stephen,0.0,M.Ryan,14.219999999999999,K.Bibbs,10.0
411,680,O.Darkwa,1.2999999999999998,M.Sherels,0.0,T.Newman,0.0,R.Quigley,0.0,M.Jenkins,0.0,B.Breeland,0.0,K.Alonso,0.0,E.Mitchell,0.0,J.Cyprien,0.0,J.Evans,0.0,D.Thompson,0.0,K.Alonso,0.0,K.Alonso,0.0,C.Patterson,0.8,B.Gedeon,0.0,D.Freeman,3.6,J.Doctson,3.7
412,308,J.Mauro,0.0,A.Sendejo,0.0,E.Griffen,0.0,M.Sherels,0.0,R.McLeod,0.0,R.Kerrigan,0.0,C.Harris,0.0,D.Watson,0.0,L.Sims,0.0,D.Kirkpatrick,0.0,O.Vernon,0.0,X.Howard,0.0,X.Howard,0.0,J.Holton,-0.19999999999999996,L.Joseph,0.0,T.Coleman,11.2,V.Davis,2.0
413,87,C.Catanzaro,0.0,H.Smith,0.0,X.Rhodes,0.0,A.Sendejo,0.0,J.Hicks,0.0,D.Swearinger,0.0,N.Suh,0.0,J.Ward,0.0,E.Walden,0.0,C.Smith,0.0,J.Jenkins,0.0,A.Branch,0.0,A.Branch,0.0,J.Cook,13.5,A.Dalton,0.5199999999999996,T.Gabriel,3.2,N.Paul,0.0
414,511,E.Westbrooks,0.0,T.Waynes,0.0,B.Gedeon,0.0,H.Smith,0.0,R.Douglas,0.0,P.Smith,0.0,D.Godchaux,0.0,R.Armstrong,0.0,D.Searcy,0.0,D.Dennard,0.0,A.Adams,0.0,M.Thomas,0.0,M.Hull,0.0,G.Tavecchio,0.0,A.McCarron,0.76,J.Hardy,1.0,R.Grant,2.3
415,695,R.Thomas,0.0,D.Hunter,0.0,E.Kendricks,0.0,T.Waynes,0.0,N.Bradham,0.0,F.Moreau,0.0,L.Timmons,0.0,D.Johnson,0.0,J.Brown,0.0,V.Burfict,0.0,J.Casillas,0.0,C.Harris,0.0,V.Taylor,0.0,M.King,0.0,G.Bernard,10.3,A.Hooper,1.8,D.Hopkins,0.0
416,41,P.Gaines,0.0,B.Robison,0.0,J.Winston,15.52,X.Rhodes,0.0,P.Robinson,0.0,B.Hoyer,1.36,B.McCain,0.0,T.McDaniel,0.0,B.McCain,0.0,C.Dunlap,0.0,J.Pierre-Paul,0.0,T.Fede,0.0,C.Tankersley,0.0,T.Carrie,0.0,J.Malone,0.4,Ju.Jones,14.9,T.Way,0.0
417,527,J.George,0.0,A.Barr,0.0,J.Rodgers,1.5,D.Hunter,0.0,M.Kendricks,0.0,C.Beathard,13.200000000000001,W.Hayes,0.0,A.Colbert,0.0,K.Byard,0.0,C.Lawson,0.0,A.Ayers,0.0,V.Taylor,0.0,T.McDonald,0.0,K.Joseph,0.0,B.Hill,1.2,M.Sanu,3.1,S.McGee,0.0
418,556,C.Linsley,0.0,T.Johnson,0.0,C.Sims III,1.3,B.Robison,0.0,B.Graham,0.0,M.Breida,3.6,J.McCown,24.46,L.Hall,0.0,D.Jones,0.0,G.Atkins,0.0,J.Bromley,0.0,C.Allen,0.0,B.McCain,0.0,S.Smith,0.0,C.Uzomah,2.4,M.Bryant,0.0,A.Francis,0.0
419,187,M.Campanaro,0.2,L.Joseph,0.0,B.Reedy,0.8999999999999999,A.Barr,0.0,C.Palmer,15.64,M.Goodwin,3.2,E.McGuire,0.7,D Jones,0.0,D.Morgan,0.0,W.Jackson,0.0,A.Smith,7.8999999999999995,B.McCain,0.0,A.Verner,0.0,B.Irvin,0.0,B.LaFell,5.3,M.Bosher,0.0,A.Lanier,0.0
420,424,K.Mack,0.0,M.Alexander,0.0,M.Evans,6.7,T.Johnson,0.0,J.Nelson,7.4,C.Hyde,19.5,M.Forte,8.2,L.Douzable,0.0,W.Woodyard,0.0,J.Willis,0.0,T.Kelce,8.9,A.Verner,0.0,R.Jones,0.0,D.Autry,0.0,A.Erickson,1.1,A.Roberts,0.0,P.Robertson,0.0
421,128,K.Fuller,0.0,E.Griffen,0.0,D.Jackson,14.4,M.Alexander,0.0,A.Ellington,6.3,R.Mostert,1.6,B.Powell,8.3,J.Tartt,0.0,J.Casey,0.0,N.Vigil,0.0,C.West,2.4,C.Wake,0.0,S.Anthony,0.0,J.Ellis,0.0,A.Green,3.0,B.Reed,0.0,K.Fuller,0.0
422,603,C.Hyde,7.7,T.Newman,0.0,A.Humphries,6.8,E.Griffen,0.0,C.Johnson,2.9000000000000004,A.Robinson,12.6,J.Kerley,-0.30000000000000004,B.Coyle,0.0,J.Flacco,15.139999999999999,J.Shaw,0.0,K.Hunt,7.7,C.Tankersley,0.0,C.Harris,0.0,N.Morrow,0.0,T.Kroft,0.1,K.Ishmael,0.0,Z.Vigil,0.0
423,293,J.Brown,4.2,X.Rhodes,0.0,C.Godwin,4.4,T.Newman,0.0,K.Williams,-0.2,G.Kittle,4.6,A.Seferian-Jenkins,8.1,S.Thomas,0.0,S.Koch,0.64,K.Cousins,27.58,T.Hill,8.4,N.Suh,0.0,N.Suh,0.0,E.Vanderdoes,0.0,R.Bullock,0.0,D.Poe,0.0,M.Spaight,0.0
424,440,B.Breeland,0.0,S.Stephen,0.0,O.Howard,1.2,L.Joseph,0.0,E.Penny,0.6,T.Taylor,1.1,J.Kearse,8.9,E.Harold,0.0,A.Collins,4.6,J.Crowder,8.1,A.Hunt,0.3,D.Godchaux,0.0,L.Timmons,0.0,R.Nelson,0.0,K.Huber,0.0,B.Poole,0.0,M.Ioannidis,0.0
425,397,D.Jones,0.0,B.Gedeon,0.0,C.Brate,9.3,S.Stephen,0.0,Ja.Brown,3.9,G.Celek,1.3,E.Tomlinson,2.6,D.Buckner,0.0,J.Allen,12.5,S.Perine,6.0,D.Robinson,0.7,L.Timmons,0.0,J.Lucas,0.0,K.Mack,0.0,A.Billings,0.0,R.Alford,0.0,B.Breeland,0.0
426,31,D.Thomas,0.2,E.Kendricks,0.0,A.Cross,0.5,B.Gedeon,0.0,J.Brown,8.6,P.Garcon,5.5,R.Anderson,9.5,E.Reid,0.0,B.Rainey,0.1,C.Thompson,6.699999999999999,D.Thomas,1.1,S.Anthony,0.0,J.Phillips,0.0,S.Calhoun,0.0,M.Johnson,0.0,G.Jarrett,0.0,J.Harvey-Clemons,0.0
427,616,D.Johnson,0.0,R.Fitzpatrick,-0.2,N.Folk,0.0,E.Kendricks,0.0,J.Gresham,1.6,J.Ward,0.0,C.Catanzaro,0.0,J.Winston,3.7,J.Maclin,9.8,R.Kelley,1.4,A.Sherman,1.1,J.Phillips,0.0,T.Siemian,2.86,T.Hester,0.0,R.Glasgow,0.0,D.Campbell,0.0,R.Kerrigan,0.0
428,4,J.White,6.8,J.Winston,12.46,B.Anger,0.0,M.Stafford,10.059999999999999,L.Fitzgerald,5.1,R.Gould,0.0,L.Edwards,0.0,J.Rodgers,-0.4,B.Watson,4.1,J.Doctson,3.0,R.Travis,1.1,J.McCown,25.080000000000002,D.Booker,0.8,J.Cowser,0.0,C.Fejedelem,0.0,R.Allen,0.0,J.Galette,0.0
429,319,T.Savage,-1.52,P.Barber,4.7,R.Smith,0.0,T.Riddick,1.2000000000000002,P.Dawson,0.0,B.Pinion,0.0,A.Stewart,0.0,D.Martin,7.5,C.Moore,1.6,V.Davis,7.6,K.Acker,0.0,M.Forte,2.6,J.Charles,5.1,D.McDonald,0.0,V.Rey,0.0,D.Jones,0.0,T.McClain,0.0
430,432,R.Grant,6.1,J.Rodgers,12.7,W.Clarke,0.0,G.Tate,3.1,A.Lee,0.0,E.Mitchell,0.0,D.Davis,0.0,M.Evans,6.0,M.Wallace,7.9,R.Grant,2.5,H.Butker,0.0,E.McGuire,3.4000000000000004,C.Anderson,12.5,N.Bowman,0.0,P.Sims,0.0,V.Beasley,0.0,D.Swearinger,0.0
431,119,P.O'Donnell,0.0,C.Sims III,-1.1,W.Gholston,0.0,A.Abdullah,16.9,C.Jones,0.0,R.Robinson,0.0,D.Bass,0.0,A.Humphries,2.6,M.Williams,2.9,M.Harris,11.0,D.Colquitt,0.0,B.Powell,4.6,E.Sanders,1.5,J.Winston,14.4,C.Smith,0.0,C.Upshaw,0.0,P.Smith,0.0
432,328,A.Hal,0.0,M.Evans,15.3,T.Ward,0.0,Z.Zenner,0.0,J.Bethel,0.0,A.Lynch,0.0,D.Lee,0.0,C.Godwin,0.8,B.Perriman,2.8,D.Swearinger,0.0,C.Jones,0.0,A.Seferian-Jenkins,2.7,V.Green,3.6,D.Jackson,6.3999999999999995,D.Dennard,0.0,A.Clayborn,0.0,D.Everett,0.0
433,40,T.Mitchell,0.0,A.Humphries,1.8,C.McDonald,0.0,T.Jones,5.3,X.Williams,0.0,R.Armstrong,0.0,M.Pennel,0.0,C.Brate,6.4,J.Tucker,0.0,N.Rose,0.0,D.Sorensen,0.0,J.Natson,-0.1,C.Latimer,0.5,P.Barber,6.3,G.Atkins,0.0,K.Neal,0.0,J.Norman,0.0
434,777,S.Barrett,0.0,C.Brate,2.4,C.Conte,0.0,E.Ebron,2.7,A.Bethea,0.0,D.Johnson,0.0,J.Jenkins,0.0,O.Howard,1.6,E.Weddle,0.0,T.Way,0.0,R.Nunez-Roches,0.0,J.Kearse,16.5,D. Thomas,2.7,C.Sims III,2.7,C.Dunlap,0.0,D.Riley,0.0,N.Sudfeld,7.5600000000000005
435,346,B.Dunn,0.0,O.Howard,1.7,L.David,0.0,D.Fells,4.0,J.Mauro,0.0,K.Williams,0.0,J.Martin,0.0,D.Jackson,3.7,C.Mosley,0.0,S.McGee,0.0,C.Thomas,0.0,L.Thomas,0.5,A.Traylor,1.6,D.Martin,9.0,S.Williams,0.0,D.Trufant,0.0,N.Foles,-0.43999999999999995
436,245,C.Boswell,0.0,D.Jackson,3.9,K.Beckwith,0.0,M.Jones,4.2,R.Gunter,0.0,A.Witherspoon,0.0,E.Stinson,0.0,P.Murray,0.0,M.Judon,0.0,E.Hood,0.0,D.Johnson,0.0,R.Anderson,26.6,B.Fowler,2.3,M.Evans,2.5,J.Evans,0.0,B.Petty,6.06,N.Agholor,1.8
437,408,S.Roberts,7.9,A.Cross,0.6,V.Hargreaves III,0.0,M.Roberts,1.5,D.Bucannon,0.0,A.Armstead,0.0,S.McLendon,0.0,B.Anger,0.0,T.Jefferson,0.0,W.Compton,0.0,R.Ragland,0.0,C.Catanzaro,0.0,B.Roby,0.0,A.Humphries,2.5,T.McRae,0.0,M.Forte,0.5999999999999999,L.Blount,4.800000000000001
438,470,T.Jernigan,0.0,L.David,0.0,K.Tandy,0.0,T.Whitehead,0.0,C.Peters,0.0,J.Tartt,0.0,B.Skrine,0.0,B.Reedy,0.0,B.Williams,0.0,K.Fuller,0.0,M.Peters,0.0,L.Edwards,0.0,I.McKenzie,0.0,L.Wester,6.2,W.Jackson,0.0,B.Powell,20.5,W.Smallwood,3.0
439,66,P.Brown,0.0,C.Lynch,0.0,A.Glanton,0.0,A.Zettel,0.0,B.Baker,0.0,D.Jones,0.0,M.Maye,0.0,R.Smith,0.0,B.Carr,0.0,M.Spaight,0.0,K.Pierre-Louis,0.0,D.Davis,0.0,M.Paradis,0.0,C.Godwin,6.8,J.Willis,0.0,A.Seferian-Jenkins,2.1,C.Clement,0.0
440,471,J.Watkins,0.0,N.Folk,0.0,S.Siliga,0.0,M.Prater,0.0,K.Martin,0.0,B.Coyle,0.0,M.Wilkerson,0.0,R.Russell,0.0,P.Onwuasor,0.0,B.Banks,0.0,F.Zombo,0.0,D.Lee,0.0,B.McManus,0.0,F.Martino,1.9,H.Nickerson,0.0,R.Anderson,5.1,K.Barner,1.2
441,18,C.Marsh,0.0,B.Anger,0.0,R.Ayers Jr.,0.0,J.Locke,0.0,T.Mathieu,0.0,S.Thomas,0.0,D.Roberts,0.0,J.Elliott,0.0,Z.Smith,0.0,Z.Brown,0.0,R.Parker,0.0,M.Pennel,0.0,R.Dixon,0.0,C.Brate,1.1,J.Shaw,0.0,J.Kearse,4.2,M.Johnson,0.2999999999999998
442,287,N.Lawson,0.0,B.Reedy,0.0,G.McCoy,0.0,E.Ansah,0.0,F.Rucker,0.0,X.Cooper,0.0,Ja.Adams,0.0,W.Gholston,0.0,C.Davis,0.0,B.Breeland,0.0,P.Gaines,0.0,J.Jenkins,0.0,B.Langley,0.0,O.Howard,9.4,D.Brees,17.299999999999997,E.McGuire,-2.0,B.Celek,1.3
443,204,B.Urban,0.0,R.Smith,0.0,R.McClain,0.0,G.Johnson,0.0,O.Pierre,0.0,E.Harold,0.0,K.Ealy,0.0,T.Ward,0.0,J.Smith,0.0,R.Kerrigan,0.0,J.Houston,0.0,J.Martin,0.0,C.Harris,0.0,L.David,0.0,A.Kamara,14.9,C.Catanzaro,0.0,T.Burton,0.9
444,151,R.Allen,0.0,R.Russell,0.0,T.Brady,35.72,N.Bellore,0.0,P.Peterson,0.0,D.Buckner,0.0,L.Williams,0.0,C.McDonald,0.0,T.Suggs,0.0,J.Galette,0.0,J.Jenkins,0.0,S.McLendon,0.0,T.Davis,0.0,P.Murray,0.0,T.Lewis,0.6,L.Edwards,0.0,A.Jeffery,0.8
445,270,T.Jones,3.2,W.Gholston,0.0,M.Gillislee,3.1,S.Longa,0.0,H.Reddick,0.0,E.Reid,0.0,M.Claiborne,0.0,C.Conte,0.0,W.Henry,0.0,R.Anderson,0.0,B.Logan,0.0,B.Skrine,0.0,D.Stewart,0.0,B.Anger,0.0,M.Ingram,27.099999999999998,J.Natson,0.0,S.Gibson,1.1
446,37,C.Santos,0.0,T.Ward,0.0,J.White,2.8,Q.Diggs,0.0,K.Dansby,0.0,C.Palmer,20.92,C.Keenum,6.42,K.Alexander,0.0,C.Beathard,17.36,D.Hall,0.0,S.Nelson,0.0,M.Maye,0.0,J.Simmons,0.0,J.Rodgers,0.0,Z.Line,1.3,D.Davis,0.0,Z.Ertz,2.4
447,812,C.McCain,0.0,C.McDonald,0.0,D.Lewis,1.7,N.Lawson,0.0,T.Branch,0.0,J.Nelson,1.6,J.McKinnon,5.7,L.David,0.0,C.Hyde,12.5,P.Smith,0.0,P.Rivers,18.04,M.Wilkerson,0.0,S.Harris,0.0,R.Smith,0.0,W.Snead,2.3,X.Cooper,0.0,M.Hollins,2.5
448,21,M.Butler,0.0,K.Beckwith,0.0,B.Cooks,27.1,M.Killebrew,0.0,B.Roethlisberger,2.5800000000000005,A.Peterson,25.4,L.Murray,17.3,R.Ayers Jr.,0.0,K.Juszczyk,-1.0,D.Everett,0.0,K.Clemens,1.02,D.Roberts,0.0,Z.Kerr,0.0,R.Russell,0.0,M.Thomas,15.3,D.Lee,0.0,D.Jones,0.0
449,139,T.Gabriel,3.6,K.Alexander,0.0,C.Hogan,18.8,D.Slay,0.0,M.Bryant,3.4000000000000004,K.Williams,1.4,C.Ham,1.2,V.Hargreaves III,0.0,M.Breida,1.9000000000000001,J.Norman,0.0,K.Allen,28.2,Ja.Adams,0.0,D.Walker,0.0,W.Clarke,0.0,J.Hill,2.2,M.Pennel,0.0,D.Ellerbe,0.0
450,6,B.Cooks,8.8,C.Conte,0.0,R.Gronkowski,14.9,J.Ledbetter,0.0,J.Conner,0.9,L.Fitzgerald,17.8,K.Rudolph,4.3,C.Baker,0.0,A.Robinson,1.8,C.Keenum,24.16,T.Benjamin,2.8,K.Ealy,0.0,S.Barrett,0.0,R.Ayers Jr.,0.0,B.Coleman,-2.0,J.Jenkins,0.0,S.Means,0.0
451,691,D.Kennard,0.0,V.Hargreaves III,0.0,D.Amendola,4.8,A.Robinson,0.0,L.Bell,9.3,J.Gresham,3.2,J.Wright,5.4,A.Glanton,0.0,M.Goodwin,6.8,C.Ham,0.3,A.Ekeler,11.8,X.Cooper,0.0,V.Miller,0.0,D.Bond,0.0,W.Lutz,0.0,J.Martin,0.0,N.Goode,0.0
452,723,S.Stephen,0.0,K.Tandy,0.0,J.Hollister,1.9,J.Reeves-Maybin,0.0,J.James,2.4,T.Niklas,8.0,L.Treadwell,2.8,J.Evans,0.0,G.Kittle,2.7,J.McKinnon,4.7,A.Williams,0.2,C.Newton,17.52,B.Marshall,0.0,K.Beckwith,0.0,T.Morstead,0.0,S.McLendon,0.0,E.Qualls,0.0
453,617,K.Williams,0.0,A.Glanton,0.0,S.Mason,0.0,G.Quin,0.0,J.Hunter,0.6,J.Brown,12.3,A.Thielen,4.1,G.McCoy,0.0,K.Bourne,3.9,L.Murray,12.8,D.Watt,1.7,J.Stewart,8.6,K.Peko,0.0,K.Alexander,0.0,G.Griffin,0.0,B.Skrine,0.0,N.Gerry,0.0
454,418,D.Autry,0.0,N.Spence,0.0,D.Andrews,0.0,T.Wilson,0.0,J.Smith-Schuster,5.8,Ja.Brown,3.0,K.Forbath,0.0,K.Beckwith,0.0,T.Taylor,2.2,S.Diggs,13.8,M.Gordon,14.0,C.McCaffrey,9.7,S.Ray,0.0,C.Conte,0.0,G.Johnson,0.0,M.Maye,0.0,B.Allen,0.0
455,724,A.Barr,0.0,B.Grimes,0.0,S.Gostkowski,0.0,D.Hayden,0.0,A.Brown,15.7,E.Watford,0.0,R.Quigley,0.0,C.Newton,12.56,G.Celek,1.3,D.Morgan,6.1,H.Henry,2.5,C.Artis-Payne,0.0,W.Parks,0.0,J.Elliott,0.0,M.Mauti,0.0,D.Bass,0.0,C.Graham,0.0
456,579,P.Richardson,5.9,G.McCoy,0.0,R.Allen,0.0,T.Brady,20.48,C.Boswell,0.0,P.Dawson,0.0,M.Sherels,0.0,J.Stewart,9.4,E.Mitchell,0.0,K.Rudolph,3.7,J.Cumberland,0.2,K.Clay,2.9,A.Gotsis,0.0,C.Baker,0.0,M.Te'o,0.0,Ja.Adams,0.0,J.Watkins,0.0
457,364,A.Colvin,0.0,R.McClain,0.0,M.Flowers,0.0,M.Gillislee,4.9,J.Berry,0.0,A.Lee,0.0,A.Sendejo,0.0,C.McCaffrey,5.2,R.Gould,0.0,J.Wright,6.7,M.Williams,3.8,E.Dickson,1.5,D.Brees,14.459999999999999,W.Gholston,0.0,C.Robertson,0.0,J.Burris,0.0,D.Vaeao,0.0
458,804,T.Boston,0.0,M.Glennon,10.04,L.Guy,0.0,D.Lewis,8.7,R.Golden,0.0,P.Peterson,0.0,H.Smith,0.0,C.Artis-Payne,1.0,B.Pinion,0.0,A.Thielen,22.6,Ty.Williams,1.1,D.Funchess,10.8,A.Kamara,24.6,S.Siliga,0.0,K.Vaccaro,0.0,M.Claiborne,0.0,K.Grugier-Hill,0.0
459,389,A.Williamson,0.0,T.Cohen,4.8,T.Flowers,0.0,B.Cooks,4.2,S.Davis,0.0,J.Bethel,0.0,T.Waynes,0.0,C.Samuel,2.6,R.Blair,0.0,K.Forbath,0.0,S.McGrath,1.0,G.Olsen,1.0,M.Ingram,18.2,J.Evans,0.0,S.Rankins,0.0,P.Rivers,15.6,R.Douglas,0.0
460,176,C.Smith,0.0,Jo.Howard,0.7,D.Harmon,0.0,J.White,5.4,S.Tuitt,0.0,C.Jones,0.0,X.Rhodes,0.0,K.Benjamin,9.9,V.Bolden,0.0,R.Quigley,0.0,M.Ingram,0.0,L.Kuechly,0.0,T.Ginn,3.3000000000000003,B.Grimes,0.0,T.Davison,0.0,D.Watt,2.5999999999999996,C.Long,0.0
461,413,T.Carrie,0.0,T.Gentry,2.7,C.Marsh,0.0,J.Develin,1.4,R.Shazier,0.0,C.Peters,0.0,S.Stephen,0.0,R.Shepard,1.4,A.Witherspoon,0.0,M.Sherels,0.0,N.Novak,0.0,G.Gano,0.0,W.Snead,3.1,R.McClain,0.0,K.Crawley,0.0,M.Gordon,18.8,V.Curry,0.0
462,779,S.Harris,0.0,Z.Miller,4.2,M.Brown,0.0,C.Hogan,12.0,W.Gay,0.0,A.Bethea,0.0,A.Barr,0.0,E.Dickson,2.4,T.McDaniel,0.0,H.Smith,0.0,D.Kaser,0.0,M.Palardy,0.0,M.Thomas,13.0,M.Stafford,15.24,V.Bell,0.0,B.Oliver,0.9,P.Robinson,0.0
463,791,B.Oliver,1.0,J.Bellamy,5.1,K.Van Noy,0.0,D.Amendola,10.2,M.Mitchell,0.0,J.Mauro,0.0,D.Hunter,0.0,D.Funchess,1.1,D.Johnson,0.0,A.Sendejo,0.0,D.King,0.0,F.Whittaker,0.0,M.Hoomanawanui,0.0,T.Riddick,21.3,H.Kikaha,0.0,T.Benjamin,-0.4,M.Kendricks,0.0
464,402,D.Carr,18.68,K.Wright,6.9,J.Jones,0.0,P.Dorsett,1.7,T.Watt,0.0,R.Gunter,0.0,T.Johnson,0.0,M.Adams,0.0,A.Colbert,0.0,T.Johnson,0.0,D.Perryman,0.0,J.Byrd,0.0,J.Hill,-1.2,Z.Zenner,0.0,J.Hughes,0.0,K.Allen,6.3,S.Jones,0.0
465,136,D.Freeman,9.9,D.Thompson,11.7,D.McCourty,0.0,R.Gronkowski,8.0,T.Alualu,0.0,D.Bucannon,0.0,E.Griffen,0.0,K.Coleman,0.0,R.Foster,0.0,X.Rhodes,0.0,B.Mebane,0.0,K.Love,0.0,B.Coleman,2.8,T.Green,1.5,A.Muhammad,0.0,A.Gates,14.1,D.Prescott,12.76
466,202,C.Mosley,0.0,L.Floyd,0.0,M.Butler,0.0,E.Roberts,0.0,C.Heyward,0.0,K.Martin,0.0,T.Newman,0.0,L.Kuechly,0.0,D Jones,0.0,T.Brock,0.0,J.Attaochu,0.0,M.Adams,0.0,T.Lewis,0.2,K.Golladay,2.6,M.Williams,0.0,Ty.Williams,5.0,A.Morris,0.1
467,49,D.Ford,0.0,C.Barth,0.0,S.Gilmore,0.0,S.Gostkowski,0.0,J.Hargrave,0.0,T.Mathieu,0.0,E.Kendricks,0.0,G.Gano,0.0,L.Douzable,0.0,D.Hunter,0.0,K.Emanuel,0.0,W.Horton,0.0,C.Robertson,0.0,T.Jones,2.6,P.Williams,0.0,S.McGrath,2.6,E.Elliott,14.100000000000001
468,59,J.Matthews,6.1,P.O'Donnell,0.0,A.Butler,0.0,R.Allen,0.0,J.Wilcox,0.0,F.Rucker,0.0,B.Gedeon,0.0,M.Palardy,0.0,J.Tartt,0.0,B.Robison,0.0,J.Bosa,0.0,V.Butler,0.0,W.Lutz,0.0,E.Ebron,7.4,C.Jordan,0.0,C.Hayward,0.0,T.Williams,1.4
